ID,SMILES,DATASET,MOL,SCAFFOLD,SCA_MOL
UNPD_subset_A_14336,O=C(OC)[C@]12[C@]([C@@]3(C)[C@@](C)([C@@]4[C@](C)([C@]5[C@@](C)(C(C)C(=O)CC5)C[C@@]4O)CC3)CC1)CC(C)(C)CC2,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082f0d620>,O=C1CC[C]2C(C[CH][C]3C2CCC2[C]4CCCCC4CCC32)C1,<rdkit.Chem.rdchem.Mol object at 0x7a50822c6c70>
UNPD_subset_A_14337,O(C)c1c(O)c2OC(c3cc(O)c(O)cc3)=C(OC)C(=O)c2c(O)c1,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082f0d690>,O=c1cc(-c2ccccc2)oc2ccccc12,<rdkit.Chem.rdchem.Mol object at 0x7a50822c6ce0>
UNPD_subset_A_14338,O=C(OC)C1=CO[C@@](C)[C@]2[C@@]1C[C@]1[C@]3(C(=O)Nc4c3c(OC)ccc4)CCN1C2,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082f0d700>,O=C1Nc2ccccc2[C@]12CCN1C[C]3[CH]OC=C[C]3C[C]12,<rdkit.Chem.rdchem.Mol object at 0x7a50822c6d50>
UNPD_subset_A_14339,O=C1O[C@@](C)[C@@](O)/C=C\C[C@](O)CC1,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082f0d770>,O=C1CC[CH]C/C=C\[CH][CH]O1,<rdkit.Chem.rdchem.Mol object at 0x7a50822c6dc0>
UNPD_subset_A_14340,S(C)c1c(N)c(C(=O)OC)sc1SC,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082f0d7e0>,c1ccsc1,<rdkit.Chem.rdchem.Mol object at 0x7a50822c6e30>
UNPD_subset_A_14341,O[C@]1[C@](O)C[C@]2[C@@](C)([C@@]3[C@]([C@]4[C@@](C)([C@]5[C@](C)[C@]6(OC[C@](C)CC6)C[C@]5O4)CC3)CC2)C1,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082f0d850>,[CH]1CC[C@@]2([CH][C]3[C](C2)O[C]2[C]4CC[C]5C[CH][CH]CC5[C]4CCC32)OC1,<rdkit.Chem.rdchem.Mol object at 0x7a50822c6ea0>
UNPD_subset_A_14342,O[C@@]1[C@]2(C)[C@]([C@](C)C(C)=CC2)[C@@]2[C@](C)([C@@]3(C)[C@@]([C@]4(C)[C@](C(C)(C)[C@@](O)CC4)CC3)CC2)C1,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082f0d8c0>,[CH]1CCC2[C](C1)CCC1[C]2CC[C]2[C]3[CH]C=CCC3[CH]CC21,<rdkit.Chem.rdchem.Mol object at 0x7a50822c6f10>
UNPD_subset_A_14343,Oc1cc2[C@](O)[C@]3N(C)CCc4c3c(c3OCOc3c4)-c2cc1,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082f0d930>,[CH]1[C]2NCCc3cc4c(c(c32)-c2ccccc21)OCO4,<rdkit.Chem.rdchem.Mol object at 0x7a50822c6f80>
UNPD_subset_A_14344,O=C(OC)c1cc(O)cc(N)c1,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082f0d9a0>,c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7a50822c6ff0>
UNPD_subset_A_14345,O=C(O[C@@]1C=C2[C@](C)(C=CC(=O)C2)[C@@]2[C@@]1[C@]1[C@@](C)([C@@]3([C@](C)[C@@]4O[C@@]5(C)OC(C)(C)[C@](C)(O5)C4)O[C@]3C1)CC2)C,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082f0da10>,O=C1C=CC2[C]3CCC4[C](C[C]5O[C@@]54[CH][C]4CC5COC(O4)O5)[C]3[CH]C=C2C1,<rdkit.Chem.rdchem.Mol object at 0x7a50822c7060>
UNPD_subset_A_14346,O(C)c1c(O)c2C(=O)C(O)=C(c3cc(O)c(O)cc3)Oc2cc1OC,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082f0da80>,O=c1cc(-c2ccccc2)oc2ccccc12,<rdkit.Chem.rdchem.Mol object at 0x7a50822c70d0>
UNPD_subset_A_14347,Oc1c(C(C)C)c(O)c2c(c1O)[C@]1(C)C(C(C)(C)CCC1)C=C2,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082f0daf0>,C1=CC2CCCCC2c2ccccc21,<rdkit.Chem.rdchem.Mol object at 0x7a50822c7140>
UNPD_subset_A_14348,O=C(O[C@@]1[C@@]2(C)[C@@](OC(=O)c3ccccc3)C[C@]3C(C)(C)O[C@]2([C@](C)CC1)C3)C,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082f0db60>,O=C(O[C]1C[C]2CO[C@]3([CH]CC[CH]C13)C2)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7a50822c71b0>
UNPD_subset_A_14349,O=C(C)c1c(OC)cc(O)cc1O,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082f0dbd0>,c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7a50822c7220>
UNPD_subset_A_14350,Oc1c2OC(C)(C)CCc2c2c(OC[C@]3c4c(O[C@@]23)cc2OCOc2c4)c1,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082f0dc40>,c1c2c(cc3c1O[C]1[C]3COc3ccc4c(c31)CCCO4)OCO2,<rdkit.Chem.rdchem.Mol object at 0x7a50822c7290>
UNPD_subset_A_14351,Oc1occ2[C@]3(C)[C@](C(C)(C)CCC3)[C@](O)[C@@](O)c12,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082f0dcb0>,[CH]1[CH]c2cocc2C2CCCC[C]12,<rdkit.Chem.rdchem.Mol object at 0x7a50822c7300>
UNPD_subset_A_14352,O(C)c1c(O)cc(c(O)c1)C1=COc2c(ccc(O)c2)C1,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082f0dd20>,C1=C(c2ccccc2)Cc2ccccc2O1,<rdkit.Chem.rdchem.Mol object at 0x7a50822c7370>
UNPD_subset_A_14353,O(C)c1c(OC)c2c3c(c1O)-c1c(cc4OCOc4c1)C[C@@]3NCC2,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082f0dd90>,c1cc2c3c(c1)-c1cc4c(cc1C[C]3NCC2)OCO4,<rdkit.Chem.rdchem.Mol object at 0x7a50822c73e0>
UNPD_subset_A_14354,O=C1C(O)=C(O)C2=C(O)OC=3C(=O)C(O)=CC4=C(O)OC1=C2C=34,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082f0de00>,O=c1ccc2coc3c(=O)ccc4coc1c2c43,<rdkit.Chem.rdchem.Mol object at 0x7a50822c7450>
UNPD_subset_A_14355,O=C(OC1C(C)(C)c2c(c3c(O)c(O)c(C(C)C)cc3cc2)C=C1)c1ccccc1,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082f0de70>,O=C(OC1C=Cc2c(ccc3ccccc23)C1)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7a50822c74c0>
UNPD_subset_A_14356,O=C1[C@@]2(O)[C@]3(C)[C@]([C@]4(C)C(C(=O)O[C@@](c5cocc5)C4)C=C3)[C@@](O1)[C@]1O[C@@]21,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082f0dee0>,O=C1O[C](c2ccoc2)CC2[C]3[C]4OC(=O)C([C]5O[C]45)C3C=CC12,<rdkit.Chem.rdchem.Mol object at 0x7a50822c7530>
UNPD_subset_A_14357,O=C1c2c(O)c(O)ccc2Oc2c(O)cc(O)cc12,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082f0df50>,O=c1c2ccccc2oc2ccccc12,<rdkit.Chem.rdchem.Mol object at 0x7a50822c75a0>
UNPD_subset_A_14358,O=C(O[C@]1/C(/C)=C/[C@](O)C(C)(C)CCC[C@](O)(C)CC1)c1cc(OC)c(O)cc1,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082f0dfc0>,O=C(O[C]1/C=C/[CH]CCCCCCC1)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7a50822c7610>
UNPD_subset_A_14359,Oc1c(C)cc2c(C(C)C)ccc(C)c2c1,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082f0e030>,c1ccc2ccccc2c1,<rdkit.Chem.rdchem.Mol object at 0x7a50822c7680>
UNPD_subset_A_14360,O(C)c1c(O)ccc2C(=O)c3c(C)c(OC)cnc3-c12,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082f0e0a0>,O=C1c2ccccc2-c2ncccc21,<rdkit.Chem.rdchem.Mol object at 0x7a50822c76f0>
UNPD_subset_A_14361,O(C)c1c(O)c(OC)cc2c1[C@@](c1cc(OC)c(O)cc1)[C@](C)[C@](C)C2,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082f0e110>,[CH]1[CH][C](c2ccccc2)c2ccccc2C1,<rdkit.Chem.rdchem.Mol object at 0x7a50822c7760>
UNPD_subset_A_14362,O=C(O[C@@]1[C@@]2(C)[C@](O)(C(=O)C)CC[C@]2(O)[C@@]2(O)[C@]([C@]3(C)C(=CC2)C[C@](O)CC3)C1)C,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082f0e180>,[CH]1CCC2[C]3C[CH]C4CCCC4C3CC=C2C1,<rdkit.Chem.rdchem.Mol object at 0x7a50822c77d0>
UNPD_subset_A_14363,O=C1[C@@](O)(C)O[C@]2(C)C=3[C@](O)([C@](C)CCC1=3)CC2,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082f0e1f0>,O=C1COC2CCC3[CH]CCC1=C32,<rdkit.Chem.rdchem.Mol object at 0x7a50822c7840>
UNPD_subset_A_14364,O=C(O)[C@@]1(C)[C@@](O)C[C@@]2(C)C(C=3[C@](C)([C@@]4(C)C(C(=O)C=3)[C@]3(C)[C@@](C(C)(C)[C@](O)CC3)CC4)CC2)C1,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082f0e260>,O=C1C=C2C3CC[CH]CC3CCC2C2CC[C]3C[CH]CCC3C12,<rdkit.Chem.rdchem.Mol object at 0x7a50822c78b0>
UNPD_subset_A_14365,O(C)c1cc(O)c2c(O)c3c(c(O)oc3)c(O)c2c1,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082f0e2d0>,c1ccc2cc3cocc3cc2c1,<rdkit.Chem.rdchem.Mol object at 0x7a50822c7920>
UNPD_subset_A_14366,O(O)[C@]1(C)[C@]2[C@@](C)(c3c(cc(C(C)C)cc3)CC2)CCC1,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082f0e340>,c1ccc2c(c1)CC[C]1CCCCC12,<rdkit.Chem.rdchem.Mol object at 0x7a50822c7990>
UNPD_subset_A_14367,O=C1O[C@]2C[C@](C)O[C@@](C1)C2,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082f0e3b0>,O=C1C[C]2C[C](C[CH]O2)O1,<rdkit.Chem.rdchem.Mol object at 0x7a50822c7a00>
UNPD_subset_A_14368,O(C)c1c(O)c2C(=O)c3c(Oc2cc1O)cc(O)cc3,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082f0e420>,O=c1c2ccccc2oc2ccccc12,<rdkit.Chem.rdchem.Mol object at 0x7a50822c7a70>
UNPD_subset_A_14369,O=C1OC[C@]23[C@]4([C@]5(C)C(C(=O)O[C@@](c6cocc6)C5)[C@](O)C2)O[C@@]4CC=C13,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082f0e490>,O=C1OC[C@@]23C[CH]C4C(=O)O[C](c5ccoc5)CC4[C@]24O[C]4CC=C13,<rdkit.Chem.rdchem.Mol object at 0x7a50822c7ae0>
UNPD_subset_A_14370,O[C@]12[C@@]3(C)OC(C)(C)[C@@](C[C@]1[C@@](C)CC2)CC3,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082f0e500>,[CH]1CCC2[C]1C[C]1CCC2OC1,<rdkit.Chem.rdchem.Mol object at 0x7a50822c7b50>
UNPD_subset_A_14371,O(C)c1c(O)c(O)c2C(=O)C(OC)=C(c3cc(O)c(O)cc3)Oc2c1OC,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082f0e570>,O=c1cc(-c2ccccc2)oc2ccccc12,<rdkit.Chem.rdchem.Mol object at 0x7a50822c7bc0>
UNPD_subset_A_14372,O=C(OC1[C@](O)(C)C(=O)c2c(O)c3c(c(O)c2C1O)c(O)cc(OC)c3)C,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082f0e5e0>,O=C1CCCc2cc3ccccc3cc21,<rdkit.Chem.rdchem.Mol object at 0x7a50822c7c30>
UNPD_subset_A_14373,O=C1C(O)=C(c2ccc(O)cc2)Oc2c1c(O)c(O)cc2,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082f0e650>,O=c1cc(-c2ccccc2)oc2ccccc12,<rdkit.Chem.rdchem.Mol object at 0x7a50822c7ca0>
UNPD_subset_A_14374,Cc1c(C)nc(C)cc1C,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082f0e6c0>,c1ccncc1,<rdkit.Chem.rdchem.Mol object at 0x7a50822c7d10>
UNPD_subset_A_14375,O=C(O[C@]1[C@]2(C)[C@](O)(C(=O)C)CC[C@]2(O)[C@@]2(O)[C@@]([C@]3(C)C(=CC2)C[C@@](O)CC3)C1)c1ccccc1,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082f0e730>,O=C(O[C]1C[C]2C3CC[CH]CC3=CCC2C2CCCC12)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7a50822c7d80>
UNPD_subset_A_14376,O=C(O[C@]1[C@@]2(C)C=3[C@](C)([C@](c4cocc4)CC=3)CC[C@@]2[C@@]2(C)[C@@](OC(=O)C)CC(=O)OC(C)(C)[C@@]2[C@]1OC(=O)C)C,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082f0e7a0>,O=C1C[CH]C2[C]([CH][CH]C3[C]2CCC2[C](c4ccoc4)CC=C32)CO1,<rdkit.Chem.rdchem.Mol object at 0x7a50822c7df0>
UNPD_subset_A_14377,O=C(O)[C@@]12[C@@]([C@@](C)[C@](C)CC1)C=1[C@](C)([C@@]3(C)[C@@]([C@]4(C)[C@](C(C)(C)[C@@](OC)[C@](O)C4)CC3)CC=1)CC2,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082f0e810>,[CH]1[CH][C]2C3=CC[C]4C5C[CH][CH]C[C]5CCC4C3CCC2CC1,<rdkit.Chem.rdchem.Mol object at 0x7a50822c7e60>
UNPD_subset_A_14378,OC1c2nccc3c2c(Oc2c4OCOc4ccc12)c1OCOc1c3,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082f0e880>,c1cc2cc3c(c4c2c(n1)Cc1ccc2c(c1O4)OCO2)OCO3,<rdkit.Chem.rdchem.Mol object at 0x7a50822c7ed0>
UNPD_subset_A_14379,O[C@]1(C)c2c([C@](C(C)C)[C@@]3O[C@]13)cc(C)cc2,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082f0e8f0>,[CH]1[C]2O[C]2Cc2ccccc21,<rdkit.Chem.rdchem.Mol object at 0x7a50822c7f40>
UNPD_subset_A_14380,O=C(O[C@]1[C@]2(C)[C@]3[C@]([C@]4(O)[C@@](C)(C(c5cc(O)oc5)CC4)CC3)CC[C@@]2C[C@@](O[C@]2[C@](O)[C@@](OC)[C@@](O)[C@](C)O2)C1)C,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082f0e960>,[CH]1[CH][CH][C](O[C]2C[CH]C3[C](CC[C]4[C]3CCC3C4CCC3c3ccoc3)C2)O[CH]1,<rdkit.Chem.rdchem.Mol object at 0x7a50822c8040>
UNPD_subset_A_14381,O=C(O)C=1Oc2c(c(OC)cc3OC(C)(C)C=Cc23)C(=O)C=1,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082f0e9d0>,O=c1ccoc2c3c(ccc12)OCC=C3,<rdkit.Chem.rdchem.Mol object at 0x7a50822c80b0>
UNPD_subset_A_14382,O=C(O[C@@]1C(C)(C)[C@]2[C@@](C)([C@@]3[C@](C)([C@@]4(C)C([C@]5[C@@](C)(CC4)CC[C@@](C)[C@@]5C)=C[C@]3O)CC2)CC1)C,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082f0ea40>,[CH]1[CH][C]2C3=C[CH][C]4C5CC[CH]C[C]5CCC4C3CCC2CC1,<rdkit.Chem.rdchem.Mol object at 0x7a50822c8120>
UNPD_subset_A_14383,Clc1c(O)c(O)c2c(O)c3C(=O)C(C)=CC(=O)c3c(O)c2c1,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082f0eab0>,O=C1C=CC(=O)c2cc3ccccc3cc21,<rdkit.Chem.rdchem.Mol object at 0x7a50822c8190>
UNPD_subset_A_14384,Oc1c(C)cc2c([C@@](C)CCC=C(C)C2)c1,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082f0eb20>,[CH]1CCC=CCc2ccccc21,<rdkit.Chem.rdchem.Mol object at 0x7a50822c8200>
UNPD_subset_A_14385,O(C)c1c(O)ccc2C(=O)C(OC)=C(c3cc(O)c(O)cc3)Oc12,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082f0eb90>,O=c1cc(-c2ccccc2)oc2ccccc12,<rdkit.Chem.rdchem.Mol object at 0x7a50822c8270>
UNPD_subset_A_14386,O=C(O)C1[C@]2C[C@]3([C@]([C@@]4(C)[C@@](C(C)(C)CCC4)CC3)CC2)C1,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082f0ec00>,C1CCC2[C](C1)CC[C@]13CC[C](CC[C]21)C3,<rdkit.Chem.rdchem.Mol object at 0x7a50822c82e0>
UNPD_subset_A_14387,C(C)(C)/C/1=C/[C@]2[C@@](C)(O2)CC/C=C(\C)/CC[C@]2[C@@](C)(O2)CC\1,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082f0ec70>,C1=C\[C]2OC2CC/C=C/CC[C]2OC2CC/1,<rdkit.Chem.rdchem.Mol object at 0x7a50822c8350>
UNPD_subset_A_14388,Oc1c(O)cc2cc1Oc1ccc(cc1)CCc1cc(Oc3c(cc(O)cc3)C=C2)ccc1,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082f0ece0>,C1=Cc2ccccc2Oc2cccc(c2)CCc2ccc(cc2)Oc2cccc1c2,<rdkit.Chem.rdchem.Mol object at 0x7a50822c83c0>
UNPD_subset_A_14389,O(C)c1c(O)c(O)c2OC(c3ccc(O)cc3)=C(OC)C(=O)c2c1O,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082f0ed50>,O=c1cc(-c2ccccc2)oc2ccccc12,<rdkit.Chem.rdchem.Mol object at 0x7a50822c8430>
UNPD_subset_A_14390,O(C)c1c(O)c2Oc3c(C(=O)c2cc1OC)cccc3,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082f0edc0>,O=c1c2ccccc2oc2ccccc12,<rdkit.Chem.rdchem.Mol object at 0x7a50822c84a0>
UNPD_subset_A_14391,O(C)c1c(OC)c2-c3c(cccc3)C[C@]3NCCc(c1O)c23,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082f0ee30>,c1ccc2c(c1)C[C]1NCCc3cccc-2c31,<rdkit.Chem.rdchem.Mol object at 0x7a50822c8510>
UNPD_subset_A_14392,O[C@]1(C)[C@@](O)[C@]2(O[C@@]3[C@@]([C@]4(C)[C@](C)(C=5C([C@]6(C)[C@](C(C)(C)[C@@](O)CC6)CC=5)=CC4)C3)[C@](C)C2)OC1,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082f0eea0>,[CH]1CCC2[C](C1)CC=C1C2=CCC2[C]3[CH]C[C@@]4([CH]CCO4)O[C]3CC12,<rdkit.Chem.rdchem.Mol object at 0x7a50822c8580>
UNPD_subset_A_14393,O(C)c1c(OC)c(O)c2C(=O)C(OC)=C(c3ccc(O)cc3)Oc2c1OC,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082f0ef10>,O=c1cc(-c2ccccc2)oc2ccccc12,<rdkit.Chem.rdchem.Mol object at 0x7a50822c85f0>
UNPD_subset_A_14394,O=C1[C@]2(C)C[C@]3([C@](O)CC(C)(C)[C@]3CC2)CC1,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082f0ef80>,O=C1CC[C@]23[CH]CC[C]2CCC1C3,<rdkit.Chem.rdchem.Mol object at 0x7a50822c8660>
UNPD_subset_A_14395,O(C)C=1C([C@@](O)C)=C(C)OC(=O)C=1,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082f0eff0>,O=c1cccco1,<rdkit.Chem.rdchem.Mol object at 0x7a50822c86d0>
UNPD_subset_A_14396,O=C1N(C)C(=N)N(C)c2ncn(C)c12,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082f0f060>,N=c1[nH]c(=O)c2[nH]cnc2[nH]1,<rdkit.Chem.rdchem.Mol object at 0x7a50822c8740>
UNPD_subset_A_14397,O=C1c2c3OCOc3ccc2C(=O)c2c1cccc2,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082f0f0d0>,O=C1c2ccccc2C(=O)c2c1ccc1c2OCO1,<rdkit.Chem.rdchem.Mol object at 0x7a50822c87b0>
UNPD_subset_A_14398,O(C)c1cc2[C@](O)(C)C3=NCCc4c3c(c3OCOc3c4)-c2cc1,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082f0f140>,c1ccc2c(c1)CC1=NCCc3cc4c(c-2c31)OCO4,<rdkit.Chem.rdchem.Mol object at 0x7a50822c8820>
UNPD_subset_A_14399,OC(C)(C)[C@]1[C@]2[C@@]3([C@](C)CC1)[C@@]2[C@@](O)(C)CC3,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082f0f1b0>,[CH]1CC[CH][C@@]23CCC[C]2[C]13,<rdkit.Chem.rdchem.Mol object at 0x7a50822c8890>
UNPD_subset_A_14400,O=C(Oc1c([C@@]2(C)OC2)ccc(C)c1)C(C)C,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082f0f220>,c1ccc(C2CO2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7a50822c8900>
UNPD_subset_A_14401,O=C(O)c1cc(O)c(O)c(O)c1,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082f0f290>,c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7a50822c8970>
UNPD_subset_A_14402,O(C)c1c2c(c(OC)c3OCOc13)cccc2,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082f0f300>,c1ccc2cc3c(cc2c1)OCO3,<rdkit.Chem.rdchem.Mol object at 0x7a50822c89e0>
UNPD_subset_A_14403,C[C@]12[C@]3([C@@](C)CCC1)O[C@@]3CCC2,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082f0f370>,[CH]1CCCC2CCC[C]3O[C@]132,<rdkit.Chem.rdchem.Mol object at 0x7a50822c8a50>
UNPD_subset_A_14404,O=C1[C@@]2([C@](C)CC(=O)[C@]34[C@@]2CC(=O)C[C@]3[C@](O)OC4)C[C@@](c2cocc2)O1,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082f0f3e0>,O=C1C[C]2[CH]OC[C@@]23[C](C1)[C@]1([CH]CC3=O)C[C](c2ccoc2)OC1=O,<rdkit.Chem.rdchem.Mol object at 0x7a50822c8ac0>
UNPD_subset_A_14405,O=C(O[C@]1[C@]2(C)[C@@](C)CCC[C@@]2Cc2occ(C)c12)C,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082f0f450>,[CH]1CCC[C]2Cc3occc3[CH]C12,<rdkit.Chem.rdchem.Mol object at 0x7a50822c8b30>
UNPD_subset_A_14406,O=C(OC)c1c(C)c2c(O)c3C(=O)[C@@]4(OC)[C@](O)(C(=O)C(OC)=CC4=O)C(=O)c3cc2cc1O[C@]1[C@](OC)[C@@](OC)[C@@](OC)[C@](C)O1,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082f0f4c0>,O=C1C=CC(=O)C2C(=O)c3cc4cc(O[C]5[CH][CH][CH][CH]O5)ccc4cc3C(=O)C12,<rdkit.Chem.rdchem.Mol object at 0x7a50822c8ba0>
UNPD_subset_A_14407,O=C(OC1[C@@](O)[C@](O)CC(C(=O)O)=C1)c1cc(O)c(O)c(O)c1,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082f0f530>,O=C(OC1[CH][CH]CC=C1)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7a50822c8c10>
UNPD_subset_A_14408,Oc1c([C@]2[C@@](c3cc(O)cc(O)c3)[C@@](c3c(O)cc(O)cc3)Cc3c2c(O)cc(O)c3)ccc(O)c1,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082f0f5a0>,c1ccc([C@]2c3ccccc3C[C@@](c3ccccc3)[C@@]2c2ccccc2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7a50822c8c80>
UNPD_subset_A_14409,O=C(O[C@@]1/C(/C(C)C)=C\C=C(/C)\CC/C=C(\C)/CC[C@]2[C@](C)([C@]1O)O2)C,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082f0f610>,[CH]1[CH]C2O[C]2CC/C=C/CC/C=C/C=C\1,<rdkit.Chem.rdchem.Mol object at 0x7a50822c8cf0>
UNPD_subset_A_14410,S[C@@](C(C)C)C,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082f0f680>,,<rdkit.Chem.rdchem.Mol object at 0x7a50822c8d60>
UNPD_subset_A_14411,Oc1c2c3c(c(O)c1)[C@](c1ccc(O)cc1)[C@@](c1cc(O)cc(O)c1)c3cc1c2cc(O)cc1,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082f0f6f0>,c1ccc([C@]2c3cccc4c5ccccc5cc(c43)[C@@]2c2ccccc2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7a50822c8dd0>
UNPD_subset_A_14412,O=C1Oc2c(O)c3O[C@](C(O)(C)C)Cc3cc2C=C1,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082f0f760>,O=c1ccc2cc3c(cc2o1)O[CH]C3,<rdkit.Chem.rdchem.Mol object at 0x7a50822c8e40>
UNPD_subset_A_14413,Cc1cc2c(cc1)CCCC2,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082f0f7d0>,c1ccc2c(c1)CCCC2,<rdkit.Chem.rdchem.Mol object at 0x7a50822c8eb0>
UNPD_subset_A_14414,O=C1C([C@]2(C)[C@](O)[C@]3c4c(c(C)c5c(C)coc5c4O2)[C@@](C)CC3)=C[C@]2(C)[C@@](C)CCCC2=C1,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082f0f840>,O=C1C=C2CCC[CH]C2C=C1C1[CH][C]2CC[CH]c3cc4ccoc4c(c32)O1,<rdkit.Chem.rdchem.Mol object at 0x7a50822c8f20>
UNPD_subset_A_14415,O=C(O)c1c(C)c2c3c(C)cc(OC)cc3oc2cc1O,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082f0f8b0>,c1ccc2c(c1)oc1ccccc12,<rdkit.Chem.rdchem.Mol object at 0x7a50822c8f90>
