ID,SMILES,DATASET,MOL,SCAFFOLD,SCA_MOL
DB00792,N(CCN(Cc1ccccc1)c1ncccc1)(C)C,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508314b4c0>,c1ccc(CNc2ccccn2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7a5082508cf0>
DB00793,IC#CCOc1c(Cl)cc(Cl)c(Cl)c1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508314b530>,c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7a5082508d60>
DB00794,O=C1C(CC)(c2ccccc2)C(=O)NCN1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508314b5a0>,O=C1NCNC(=O)C1c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7a5082508dd0>
DB00795,S(=O)(=O)(N=C1NC=CC=C1)c1ccc(N=Nc2cc(C(=O)O)c(O)cc2)cc1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508314b610>,O=S(=O)(N=c1cccc[nH]1)c1ccc(N=Nc2ccccc2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7a5082508e40>
DB00796,O=C(OC(OC(=O)c1c2n(Cc3ccc(-c4c(-c5n[nH]nn5)cccc4)cc3)c(OCC)nc2ccc1)C)OC1CCCCC1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508314b680>,O=C(OCOC(=O)c1cccc2ncn(Cc3ccc(-c4ccccc4-c4nn[nH]n4)cc3)c12)OC1CCCCC1,<rdkit.Chem.rdchem.Mol object at 0x7a5082508eb0>
DB00797,C(c1ccccc1)C1=NCCN1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508314b6f0>,c1ccc(CC2=NCCN2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7a5082508f20>
DB00798,O([C@]1[C@](O)[C@@](O[C@@]2[C@](O)[C@@](NC)[C@](O)(C)CO2)[C@](N)C[C@@]1N)[C@@]1[C@](N)CC[C@@](C(NC)C)O1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508314b760>,[CH]1[CH][C](O[C@]2[CH]C[CH][C@@](O[C]3[CH]CC[CH]O3)[CH]2)OCC1,<rdkit.Chem.rdchem.Mol object at 0x7a5082508f90>
DB00799,O=C(OCC)c1cnc(C#Cc2cc3C(C)(C)CCSc3cc2)cc1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508314b7d0>,C(#Cc1ccccn1)c1ccc2c(c1)CCCS2,<rdkit.Chem.rdchem.Mol object at 0x7a5082509000>
DB00800,Clc1c(O)c(O)cc2C(c3ccc(O)cc3)CNCCc12,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508314b840>,c1ccc(C2CNCCc3ccccc32)cc1,<rdkit.Chem.rdchem.Mol object at 0x7a5082509070>
DB00801,Clc1cc2C(c3ccccc3)=NCC(=O)N(CC(F)(F)F)c2cc1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508314b8b0>,O=C1CN=C(c2ccccc2)c2ccccc2N1,<rdkit.Chem.rdchem.Mol object at 0x7a50825090e0>
DB00802,O=C(N(c1ccccc1)C1(COC)CCN(CCN2C(=O)N(CC)N=N2)CC1)CC,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508314b920>,O=c1[nH]nnn1CCN1CCC(Nc2ccccc2)CC1,<rdkit.Chem.rdchem.Mol object at 0x7a5082509150>
DB00803,O=C(N[C@](C(=O)N[C@@]1C(=O)N[C@@](CCN)C(=O)N[C@](CC(C)C)C(=O)N[C@](CC(C)C)C(=O)N[C@@](CCN)C(=O)N[C@](CCN)C(=O)NC([C@](O)C)C(=O)NCC1)CCN)[C@@](NC(=O)C(NC(=O)CCCC(CC)C)CCN)[C@](O)C,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508314b990>,O=C1[CH]CCNC(=O)CNC(=O)[CH]NC(=O)[CH]NC(=O)[CH]NC(=O)[CH]NC(=O)[CH]N1,<rdkit.Chem.rdchem.Mol object at 0x7a50825091c0>
DB00804,O=C(OCCN(CC)CC)C1(C2CCCCC2)CCCCC1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508314ba00>,C1CCC(C2CCCCC2)CC1,<rdkit.Chem.rdchem.Mol object at 0x7a5082509230>
DB00805,N(CCN1CCOCC1)=C1C(C)=CC(c2ccccc2)=NN1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508314ba70>,c1ccc(-c2ccc(=NCCN3CCOCC3)[nH]n2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7a50825092a0>
DB00806,O=C(CCCCN1C(=O)N(C)c2ncn(C)c2C1=O)C,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508314bae0>,O=c1[nH]c(=O)c2[nH]cnc2[nH]1,<rdkit.Chem.rdchem.Mol object at 0x7a5082509310>
DB00807,O=C(OCCN(CC)CC)c1cc(N)c(OCCC)cc1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508314bb50>,c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7a5082509380>
DB00808,Clc1c(S(=O)(=O)N)cc(C(=O)NN2C(C)Cc3c2cccc3)cc1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508314bbc0>,O=C(NN1CCc2ccccc21)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7a50825093f0>
DB00809,O=C(N(CC)Cc1ccncc1)C(CO)c1ccccc1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508314bc30>,O=C(Cc1ccccc1)NCc1ccncc1,<rdkit.Chem.rdchem.Mol object at 0x7a5082509460>
DB00810,OC(CCN1CCCCC1)(c1ccccc1)C1C2C=CC(C1)C2,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508314bca0>,C1=CC2CC1CC2C(CCN1CCCCC1)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7a50825094d0>
DB00811,O=C(N)c1nn([C@]2[C@](O)[C@](O)[C@@](CO)O2)cn1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508314bd10>,[CH]1[CH]O[C](n2cncn2)[CH]1,<rdkit.Chem.rdchem.Mol object at 0x7a5082509540>
DB00812,O=C1N(N(c2ccccc2)C(O)=C1CCCC)c1ccccc1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508314bd80>,O=c1ccn(-c2ccccc2)n1-c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7a50825095b0>
DB00813,O=C(N(c1ccccc1)C1CCN(CCc2ccccc2)CC1)CC,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508314bdf0>,c1ccc(CCN2CCC(Nc3ccccc3)CC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7a5082509620>
DB00814,O=C(N=C1SC(C)=CN1)C1N(C)S(=O)(=O)c2c(C1=O)cccc2,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508314be60>,O=C(N=c1[nH]ccs1)C1NS(=O)(=O)c2ccccc2C1=O,<rdkit.Chem.rdchem.Mol object at 0x7a5082509690>
DB00816,OC(CNC(C)C)c1cc(O)cc(O)c1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508314bed0>,c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7a5082509700>
DB00817,O=C(O)C=1C(=O)c2c(N(CC)C=1)cc(-c1ccncc1)cc2,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508314bf40>,O=c1cc[nH]c2cc(-c3ccncc3)ccc12,<rdkit.Chem.rdchem.Mol object at 0x7a5082509770>
DB00818,Oc1c(C(C)C)cccc1C(C)C,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508314c040>,c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7a50825097e0>
DB00819,S(=O)(=O)(N)C=1SC(=NC(=O)C)NN=1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508314c0b0>,N=c1[nH]ncs1,<rdkit.Chem.rdchem.Mol object at 0x7a5082509850>
DB00820,O=C1N(C)CC(=O)N2[C@](c3cc4OCOc4cc3)c3[nH]c4c(c3CC12)cccc4,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508314c120>,O=C1NCC(=O)N2[C](c3ccc4c(c3)OCO4)c3[nH]c4ccccc4c3CC12,<rdkit.Chem.rdchem.Mol object at 0x7a50825098c0>
DB00821,Clc1cc2c([nH]c3c2ccc(C(C(=O)O)C)c3)cc1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508314c190>,c1ccc2c(c1)[nH]c1ccccc12,<rdkit.Chem.rdchem.Mol object at 0x7a5082509930>
DB00822,S(SC(=S)N(CC)CC)C(=S)N(CC)CC,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508314c200>,,<rdkit.Chem.rdchem.Mol object at 0x7a50825099a0>
DB00823,O=C(O[C@]1(C#C)[C@]2(C)[C@]([C@]3[C@@]([C@@]4C(=C[C@@](OC(=O)C)CC4)CC3)CC2)CC1)C,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508314c270>,[CH]1C=C2CC[C]3[C](CCC4CCC[C]34)[C]2CC1,<rdkit.Chem.rdchem.Mol object at 0x7a5082509a10>
DB00824,O=C1N(CCC)c2nc[nH]c2C(=O)N1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508314c2e0>,O=c1[nH]c(=O)c2[nH]cnc2[nH]1,<rdkit.Chem.rdchem.Mol object at 0x7a5082509a80>
DB00825,O[C@]1[C@](C(C)C)CC[C@@](C)C1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508314c350>,[CH]1[CH]CC[CH]C1,<rdkit.Chem.rdchem.Mol object at 0x7a5082509af0>
DB00826,O=C(O)C1[C@@](O)C[C@]2(O)O[C@]1C[C@@](O[C@]1[C@@](O)[C@@](N)[C@](O)[C@@](C)O1)/C=C/C=C/C=C/C=C/C[C@@](C)OC(=O)CC=C1O[C@@]1C[C@](O)C2,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508314c3c0>,O=C1CC=C2O[C]2C[CH]CC2C[CH]C[C](C[C](O[C]3[CH][CH][CH][CH]O3)/C=C/C=C/C=C/C=C/C[CH]O1)O2,<rdkit.Chem.rdchem.Mol object at 0x7a5082509b60>
DB00827,O=C(O)C=1C(=O)c2c(N(CC)N=1)cc1OCOc1c2,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508314c430>,O=c1cn[nH]c2cc3c(cc12)OCO3,<rdkit.Chem.rdchem.Mol object at 0x7a5082509bd0>
DB00828,[P+]([OH0])(=O)([O-])[C@@]1[C@](C)O1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508314c4a0>,[CH]1[CH]O1,<rdkit.Chem.rdchem.Mol object at 0x7a5082509c40>
DB00829,Clc1cc2C(c3ccccc3)=NCC(=O)N(C)c2cc1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508314c510>,O=C1CN=C(c2ccccc2)c2ccccc2N1,<rdkit.Chem.rdchem.Mol object at 0x7a5082509cb0>
DB00830,CC1C(c2ccccc2)OCCN1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508314c580>,c1ccc(C2CNCCO2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7a5082509d20>
DB00831,FC(F)(F)c1cc2N(CCCN3CCN(C)CC3)c3c(Sc2cc1)cccc3,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508314c5f0>,c1ccc2c(c1)Sc1ccccc1N2CCCN1CCNCC1,<rdkit.Chem.rdchem.Mol object at 0x7a5082509d90>
DB00832,Oc1n(C)c(O)cc1-c1ccccc1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508314c660>,c1ccc(-c2cc[nH]c2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7a5082509e00>
DB00833,ClC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)c3ccccc3)C2SC1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508314c6d0>,O=C(Cc1ccccc1)NC1C(=O)N2C=CCSC12,<rdkit.Chem.rdchem.Mol object at 0x7a5082509e70>
DB00834,O=C1CC2=C(C=3C(c4ccc(N(C)C)cc4)C[C@]4(C)[C@](O)(C#CC)CC[C@]4C=3CC2)CC1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508314c740>,O=C1CCC2=C(CCC3=C2C(c2ccccc2)CC2CCC[C]32)C1,<rdkit.Chem.rdchem.Mol object at 0x7a5082509ee0>
DB00836,Clc1ccc(C2(O)CCN(CCC(C(=O)N(C)C)(c3ccccc3)c3ccccc3)CC2)cc1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508314c7b0>,c1ccc(C2CCN(CCC(c3ccccc3)c3ccccc3)CC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7a5082509f50>
DB00838,Cl[C@@]12[C@]3(C)C(=C(F)C[C@]1[C@]1[C@@](C)(C(C(=O)CO)[C@](C)C1)C[C@@]2O)CC(=O)C=C3,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508314c820>,O=C1C=CC2C(=CC[C]3[C]4C[CH]CC4C[CH]C32)C1,<rdkit.Chem.rdchem.Mol object at 0x7a5082509fc0>
DB00839,S(=O)(=O)(NC(=O)NN1CCCCCC1)c1ccc(C)cc1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508314c890>,O=C(NN1CCCCCC1)NS(=O)(=O)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7a508250a030>
DB00841,Oc1c(O)ccc(CCNC(CCc2ccc(O)cc2)C)c1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508314c900>,c1ccc(CCCNCCc2ccccc2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7a508250a0a0>
DB00842,Clc1cc2C(c3ccccc3)NC(=O)C(=O)Nc2cc1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508314c970>,O=C1Nc2ccccc2C(c2ccccc2)NC1=O,<rdkit.Chem.rdchem.Mol object at 0x7a508250a110>
DB00843,O(C)c1c(OC)cc2c(C(=O)C(CC3CCN(Cc4ccccc4)CC3)C2)c1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508314c9e0>,O=C1c2ccccc2CC1CC1CCN(Cc2ccccc2)CC1,<rdkit.Chem.rdchem.Mol object at 0x7a508250a180>
DB00844,Oc1c2O[C@]3[C@@](O)CC[C@]4(O)[C@]53c2c(cc1)C[C@]4N(CC1CCC1)CC5,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508314ca50>,[CH]1CCC2[C]3Cc4cccc5c4[C@@]2(CCN3CC2CCC2)[C]1O5,<rdkit.Chem.rdchem.Mol object at 0x7a508250a1f0>
DB00845,Clc1ccc(N=C2C(=NC(C)C)C=C3N(c4ccc(Cl)cc4)c4c(NC3=C2)cccc4)cc1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508314cac0>,N=c1cc2n(-c3ccccc3)c3ccccc3[nH]c-2cc1=Nc1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7a508250a260>
DB00846,FC1=C2[C@@](C)([C@]3[C@@](O)C[C@]4(C)[C@]5(C(=O)CO)OC(C)(C)O[C@@]5C[C@]4[C@@]3C1)CCC(=O)C2,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508314cb30>,O=C1CCC2[C]3[CH]CC4[C](C[C]5OCOC54)[C]3CC=C2C1,<rdkit.Chem.rdchem.Mol object at 0x7a508250a2d0>
DB00847,SCCN,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508314cba0>,,<rdkit.Chem.rdchem.Mol object at 0x7a508250a340>
DB00848,c1([C@@]2N=C3SCCN3C2)ccccc1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508314cc10>,c1ccc([C]2CN3CCSC3=N2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7a508250a3b0>
DB00849,O=C1N(C)C(=O)NC(=O)C1(CC)c1ccccc1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508314cc80>,O=C1NC(=O)C(c2ccccc2)C(=O)N1,<rdkit.Chem.rdchem.Mol object at 0x7a508250a420>
DB00850,Clc1cc2N(CCCN3CCN(CCO)CC3)c3c(Sc2cc1)cccc3,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508314ccf0>,c1ccc2c(c1)Sc1ccccc1N2CCCN1CCNCC1,<rdkit.Chem.rdchem.Mol object at 0x7a508250a490>
DB00851,O=C(N)c1c(N=NN(C)C)[nH]cn1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508314cd60>,c1c[nH]cn1,<rdkit.Chem.rdchem.Mol object at 0x7a508250a500>
DB00852,O[C@]([C@@](NC)C)c1ccccc1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508314cdd0>,c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7a508250a570>
DB00853,O=C(N)c1ncn2C(=O)N(C)N=Nc12,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508314ce40>,O=c1[nH]nnc2cncn12,<rdkit.Chem.rdchem.Mol object at 0x7a508250a5e0>
DB00854,Oc1cc2c(cc1)C[C@]1N(C)CC[C@@]32[C@]1CCCC3,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508314ceb0>,c1ccc2c(c1)C[C]1NCC[C@@]23CCCC[C]13,<rdkit.Chem.rdchem.Mol object at 0x7a508250a650>
DB00855,O=C(O)CCC(=O)CN,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508314cf20>,,<rdkit.Chem.rdchem.Mol object at 0x7a508250a6c0>
DB00856,Clc1ccc(OCC(O)CO)cc1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508314cf90>,c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7a508250a730>
DB00857,N(C/C=C/C#CC(C)(C)C)(Cc1c2c(ccc1)cccc2)C,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508314d000>,c1ccc2ccccc2c1,<rdkit.Chem.rdchem.Mol object at 0x7a508250a7a0>
DB00859,SC(C(N)C(=O)O)(C)C,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508314d070>,,<rdkit.Chem.rdchem.Mol object at 0x7a508250a810>
DB00860,O=C(CO)[C@]1(O)[C@]2(C)[C@]([C@]3[C@@]([C@]4(C)C(=CC(=O)C=C4)CC3)[C@@](O)C2)CC1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508314d0e0>,O=C1C=CC2[C]3[CH]CC4CCC[C]4[C]3CCC2=C1,<rdkit.Chem.rdchem.Mol object at 0x7a508250a880>
DB00861,Fc1c(-c2cc(C(=O)O)c(O)cc2)ccc(F)c1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508314d150>,c1ccc(-c2ccccc2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7a508250a8f0>
DB00862,S(=O)(=O)(N1CCN(CC)CC1)c1cc(c(OCC)cc1)C1=Nn2c(CCC)nc(C)c2C(=O)N1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508314d1c0>,O=c1[nH]c(-c2cccc(S(=O)(=O)N3CCNCC3)c2)nn2cncc12,<rdkit.Chem.rdchem.Mol object at 0x7a508250a960>
DB00863,S(CCNC(=NC)C[N+](=O)[O-])Cc1oc(CN(C)C)cc1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508314d230>,c1ccoc1,<rdkit.Chem.rdchem.Mol object at 0x7a508250a9d0>
DB00864,O=C1[C@@]2(O)[C@](C)C[C@](OC)[C@@]([C@@](OC)C[C@@](C)CC(C)C=C(CC=C)C(=O)C[C@](O)[C@@](C)[C@@](/C(=C/[C@]3C[C@@](OC)[C@](O)CC3)/C)OC(=O)C3N(C1=O)CCCC3)O2,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508314d2a0>,O=C1C=CCC[CH]C[CH][C]2[CH]C[CH]C(O2)C(=O)C(=O)N2CCCCC2C(=O)O[C](/C=C/[C]2C[CH][CH]CC2)[CH][CH]C1,<rdkit.Chem.rdchem.Mol object at 0x7a508250aa40>
DB00865,N([C@](Cc1ccccc1)C)(Cc1ccccc1)C,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508314d310>,[CH](Cc1ccccc1)NCc1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7a508250aab0>
DB00867,O[C@]([C@](NCCc1ccc(O)cc1)C)c1ccc(O)cc1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508314d380>,[CH]([CH]c1ccccc1)NCCc1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7a508250ab20>
DB00868,O=C(OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)c1ccc(NCCCC)cc1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508314d3f0>,c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7a508250ab90>
DB00869,S(=O)(=O)(N)c1sc2S(=O)(=O)[C@@](C)C[C@](NCC)c2c1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508314d460>,O=S1(=O)[CH]C[CH]c2ccsc21,<rdkit.Chem.rdchem.Mol object at 0x7a508250ac00>
DB00870,O=C(O)C(C)c1ccc(C(=O)c2sccc2)cc1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508314d4d0>,O=C(c1ccccc1)c1cccs1,<rdkit.Chem.rdchem.Mol object at 0x7a508250ac70>
DB00871,OC(CNC(C)(C)C)c1cc(O)cc(O)c1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508314d540>,c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7a508250ace0>
DB00872,O=C(Nc1ccc(C(=O)N2c3c(-c4[nH]c(C)nc4CC2)cccc3)cc1)c1c(-c2ccccc2)cccc1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508314d5b0>,O=C(Nc1ccc(C(=O)N2CCc3nc[nH]c3-c3ccccc32)cc1)c1ccccc1-c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7a508250ad50>
DB14596,ClCOC(=O)[C@]1(OC(=O)OCC)[C@]2(C)[C@]([C@]3[C@@]([C@]4(C)C(=CC3)CC(=O)C=C4)[C@@](O)C2)CC1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508314d620>,O=C1C=CC2[C]3[CH]CC4CCC[C]4[C]3CC=C2C1,<rdkit.Chem.rdchem.Mol object at 0x7a508250adc0>
DB00874,O(CC(O)CO)c1c(OC)cccc1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508314d690>,c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7a508250ae30>
DB00875,FC(F)(F)c1cc2/C(=C\CCN3CCN(CCO)CC3)/c3c(Sc2cc1)cccc3,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508314d700>,C(CCN1CCNCC1)=C1c2ccccc2Sc2ccccc21,<rdkit.Chem.rdchem.Mol object at 0x7a508250aea0>
DB00876,O=C(O)C(C=C1N(Cc2ccc(C(=O)O)cc2)C(=CCCC)N=C1)Cc1sccc1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508314d770>,C=c1ncc(=CCCc2cccs2)n1Cc1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7a508250af10>
DB00877,O=C1[C@@]2(O)[C@](C)CC[C@](O2)C[C@](OC)/C(/C)=C/C=C/C=C/[C@@](C)CC(C)C(=O)C(OC)[C@](O)C(C)C=C(C)C(=O)C[C@@]([C@@](C[C@]2C[C@@](OC)[C@](O)CC2)C)OC(=O)C2N(C1=O)CCCC2,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508314d7e0>,O=C1C=CC[CH]CC(=O)CC[CH]/C=C/C=C/C=C/[CH]C[C]2CC[CH]C(O2)C(=O)C(=O)N2CCCCC2C(=O)O[C]([CH]C[C]2C[CH][CH]CC2)C1,<rdkit.Chem.rdchem.Mol object at 0x7a508250af80>
DB00878,Clc1ccc(NC(N=C(NCCCCCCN=C(N=C(Nc2ccc(Cl)cc2)N)N)N)=N)cc1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508314d850>,N=C(N=CNCCCCCCN=CN=CNc1ccccc1)Nc1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7a508250aff0>
DB00879,FC=1C(=N)NC(=O)N([C@]2O[C@@](CO)SC2)C=1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508314d8c0>,N=c1ccn([C]2CS[CH]O2)c(=O)[nH]1,<rdkit.Chem.rdchem.Mol object at 0x7a508250b060>
DB00880,Clc1c(S(=O)(=O)N)cc2S(=O)(=O)NC=Nc2c1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508314d930>,O=S1(=O)NC=Nc2ccccc21,<rdkit.Chem.rdchem.Mol object at 0x7a508250b0d0>
DB00881,O=C(OCC)C(NC(C(=O)N1C(C(=O)O)Cc2c(cccc2)C1)C)CCc1ccccc1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508314d9a0>,O=C(CNCCCc1ccccc1)N1CCc2ccccc2C1,<rdkit.Chem.rdchem.Mol object at 0x7a508250b140>
DB00882,ClC(=C(c1ccc(OCCN(CC)CC)cc1)c1ccccc1)c1ccccc1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508314da10>,C(=C(c1ccccc1)c1ccccc1)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7a508250b1b0>
DB00883,O=[N+](O[C@]1[C@]2OC[C@](O[N+](=O)[O-])[C@]2OC1)[O-],FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508314da80>,[CH]1CO[C]2[CH]CO[C]12,<rdkit.Chem.rdchem.Mol object at 0x7a508250b220>
DB00884,[P+]([OH0])(=O)([O-])C([P+]([OH0])(=O)[O-])(O)Cc1cnccc1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508314daf0>,c1ccncc1,<rdkit.Chem.rdchem.Mol object at 0x7a508250b290>
DB00885,O=C1C(c2n[nH]nn2)=CN=C2C(C)=CC=CN12,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508314db60>,O=c1c(-c2nn[nH]n2)cnc2ccccn12,<rdkit.Chem.rdchem.Mol object at 0x7a508250b300>
DB00887,S(=O)(=O)(N)c1c(Oc2ccccc2)c(NCCCC)cc(C(=O)O)c1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508314dbd0>,c1ccc(Oc2ccccc2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7a508250b370>
DB00888,ClCCN(CCCl)C,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508314dc40>,,<rdkit.Chem.rdchem.Mol object at 0x7a508250b3e0>
DB00889,O=C(NC1C[C@@]2N(C)[C@](C1)CCC2)c1nn(C)c2c1cccc2,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508314dcb0>,O=C(NC1C[C]2CCC[C](C1)N2)c1n[nH]c2ccccc12,<rdkit.Chem.rdchem.Mol object at 0x7a508250b450>
DB00890,Oc1ccc(C(C(=CC)c2ccc(O)cc2)=CC)cc1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508314dd20>,C=C(C(=C)c1ccccc1)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7a508250b4c0>
DB00891,S(=O)(=O)(N=C1NC=CC=C1)c1ccc(N)cc1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508314dd90>,O=S(=O)(N=c1cccc[nH]1)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7a508250b530>
DB00892,O=C(OCCN(CC)CC)c1cc(OCCCC)c(N)cc1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508314de00>,c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7a508250b5a0>
